College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Outstate_Tier_Encoded_scaled,Accept_Rate_scaled
Virginia Wesleyan College,Yes,1470,900,287,20,49,1130,417,10900,5100,500,550,70.0,81,15.7,14,7804,68,5.659190985219162,Medium,1,1,-0.28062028779540515,-0.49520308156545995,-0.2637884142137955,-0.5364055790483299,0.1353539347196102,0.2392094638614887,-0.2291946039516519,-1.5715860927236946,-0.2904376445599966,-0.060091883356808096,0.4531942340637835,-0.6263490551654358,-0.20219548150329786,0.3581403891754813,-0.9161520758112965
Viterbo College,Yes,647,518,271,17,43,1014,387,9140,3365,500,2245,51.0,65,10.7,31,8050,73,5.161766939307712,Medium,1,1,-0.8637322503014915,-0.5615090164519779,-0.4994689411839057,-0.6618751130817574,0.08748542507226617,-0.2060701637644889,-0.2291946039516519,1.3151251116465734,-1.3602908492103485,-1.094880026424442,-0.845749676894635,0.7420738947418721,-0.1181412884211345,0.3581403891754813,0.36521877915647283
Voorhees College,Yes,1465,1006,188,10,30,703,20,4450,2522,500,1200,75.0,43,22.9,3,5861,58,5.657186644050265,Low,0,1,-0.1657653293668538,-0.9981902705879381,-1.204141438433242,-1.1089284646476167,-1.5531623993304815,-1.770494326534891,-0.2291946039516519,-0.007652219826546156,0.0472975055627926,-1.973085139428777,2.0665245144363427,-2.110816300186537,-1.0481552950829927,-1.0987972149572356,-0.4097585460204871
Wabash College,Yes,800,623,256,41,76,801,5,12925,4195,500,635,78.0,85,9.9,55,14904,72,5.293286392311315,Medium,1,1,-0.6664225878111629,-0.6279068121259972,0.9029060992795955,-0.9455279390334206,-2.1706909080364514,0.6964519249248114,-0.2291946039516519,-1.2902578816066317,0.2611863106631819,0.25767565625110594,-1.0739217798372556,2.1136198006949316,1.2881176774761525,0.3581403891754813,0.2164645932343304
Wagner College,Yes,1416,1015,417,10,44,1324,117,13500,5800,585,1700,67.0,78,13.2,23,9006,75,5.637146745565549,Medium,1,1,-0.15661597613091469,-0.07734474211585456,-1.204141438433242,-0.3581493036409578,-0.6332185184089393,0.817596785733177,0.3543858842006884,0.720306207993199,-0.48183437398018664,-0.28237352323745246,-0.17218743851993448,0.16480224108923644,0.17424382051511048,0.3581403891754813,-0.2048837212470727
Wake Forest University,Yes,5661,2392,903,75,88,3499,172,13850,4360,500,1250,95.0,97,4.3,37,41766,89,6.414619468405325,Medium,1,1,0.698134150713082,0.7144260320321986,2.0648660712522746,0.6097476541377521,-0.410308297691809,0.8896850314583712,-0.2291946039516519,0.07669669114387034,1.632664244935875,1.3645882269351624,-2.9472725298534233,1.1257980885897985,2.806094117192581,0.3581403891754813,-2.2065793054674843
Walsh University,Yes,1092,890,477,27,92,847,497,8670,4180,500,1450,42.0,58,11.3,33,5738,68,5.482442812516671,Low,0,1,-0.29219496654590554,0.06724492288587168,0.19803987368047105,-0.8770261731594888,0.2492770523065022,-0.3343981078496482,-0.2291946039516519,0.3855304303319002,-1.749184136414518,-1.4375163915219222,-0.6789541283407586,0.8739402534841448,-1.116203712094301,-1.0987972149572356,0.4631723375884449
Warren Wilson College,Yes,440,311,112,25,49,466,7,10000,3052,400,1100,65.0,75,11.4,20,9430,63,4.917608302529796,Medium,1,1,-1.4224131837959852,-1.6601704731754574,0.07620224590010687,-1.6553604031105282,-2.028489116527091,0.017945366784329685,-1.0385747644227592,-0.18659120673062196,-0.6047483730462211,-0.4912534379026085,-0.6514933665420364,-0.07789765626183243,0.289060533674096,0.3581403891754813,-0.27283678737750927
Wartburg College,Yes,1231,1074,345,34,66,1295,105,11600,3610,400,850,66.0,91,12.4,37,7735,67,5.554146604991704,Medium,1,1,-0.09870534304071149,-0.2863447083092569,0.5776799288914052,-0.38269581643477113,-0.694309287317495,0.403136443583273,-1.0385747644227592,-0.7100928488101287,-0.5437597006270006,0.7816568116943878,-0.3818525909118415,1.1257980885897985,-0.22650931344779182,0.3581403891754813,0.8539171859295822
Washington and Jefferson College,Yes,1305,1100,334,42,64,1098,151,16260,4005,300,500,91.0,91,12.1,40,10162,86,5.588855958289415,High,2,1,-0.07425664990993847,-0.3226869367651791,0.9459121453121655,-0.5693932963808912,-0.486589626283788,1.3562120356262088,-2.048308048513365,-1.7565250579131293,1.285569340238181,0.7816568116943878,-0.4618260387652622,1.3055390172857926,0.46963651802866163,1.8150779933081982,0.6529125516675337
Washington and Lee University,Yes,3315,1096,425,68,93,1584,3,13750,4619,680,1115,81.0,96,9.6,45,15736,90,6.123636040975444,Medium,1,1,-0.07797752143874091,-0.056724243491904344,1.8639323064397797,-0.16374747487930594,-2.3777403148239418,0.8692117031856893,0.9249045664240839,-0.15881325414349018,0.4835133023364041,1.2632379969775114,-1.161322711796831,1.590170069482996,1.3910484985716733,0.3581403891754813,-2.83185832599375
Washington College,Yes,1209,942,214,31,60,822,46,15276,5318,500,300,79.0,86,11.2,37,10830,65,5.543394526614029,High,2,1,-0.23346398716475936,-0.8406946364204384,0.42285937607467217,-0.9136760230522226,-1.1393532694354782,1.171615468195069,-0.2291946039516519,-2.7257704669587155,0.3343576374315665,0.3410143789166372,-0.7065095991630403,1.1257980885897985,0.6177465429589031,1.8150779933081982,0.2192285526754172
Washington State University,No,6540,5839,2440,31,70,14445,1344,8200,4210,800,2719,84.0,87,16.9,30,10912,56,6.4911814276351265,Low,0,0,1.535734573488192,1.6043084923701616,0.42285937607467217,1.6991649715646078,0.9337385409812281,-0.4673816430927015,1.5536080298286021,1.732065249482434,0.7142803580969322,0.4259346495311623,0.7394742565334033,0.6744919519989533,0.6349582592619688,-1.0987972149572356,0.9923577618109511
Washington University,Yes,7654,5259,1254,62,93,4879,1274,18350,5775,768,1512,91.0,98,3.9,31,45702,90,6.573704495152729,High,2,1,1.4401975424629057,1.0235267385992126,1.679056928777311,0.8963345409521909,0.8952002662772107,1.7252307691704047,1.3944488437572213,0.473269338628995,1.285569340238181,1.467641878959388,-3.110542546594538,0.7420738947418721,2.9027458659509953,1.8150779933081982,-0.4070220038326657
Wayne State College,No,1373,1373,724,6,21,2754,474,2700,2660,540,1660,60.0,68,20.3,29,4550,52,5.618938002820775,Low,0,0,0.15041516670697416,0.49752215790860554,-1.7978331880954055,0.3900524541354916,0.21832501485130879,-2.6503845997201463,0.05539420530459672,0.6699416162275255,-0.8956449178437978,-0.9283307329438812,1.5104862816404492,0.605737985971725,-1.9139168347262467,-1.0987972149572356,1.7214721572963376
Waynesburg College,Yes,1190,978,324,12,30,1280,61,8840,3620,500,1200,57.0,58,16.2,26,6563,63,5.533938352467676,Medium,1,1,-0.19479982689961325,-0.35694402172489637,-0.9727316677869278,-0.3956567104521617,-0.9912281496306625,-0.2874658280935898,-0.2291946039516519,-0.007652219826546156,-1.0589485972397998,-1.4375163915219222,0.5734771377015533,0.3918121831278882,-0.6981290896887352,0.3581403891754813,0.5096348935403839
Webber College,Yes,280,143,79,5,27,327,110,5590,2900,650,1952,53.0,63,15.1,4,4839,90,4.622534382336454,Low,0,1,-2.3120072817053243,-2.1369023289834743,-1.9916231295773121,-2.1672111819212145,-0.6681269626758217,-1.3158953635086674,0.7526774067369608,1.0144459357051396,-1.2635854783881688,-1.199238322126377,0.30686892312721825,-1.9198799308640517,-1.692282304541443,-1.0987972149572356,-1.606793157901322
Webster University,Yes,665,462,226,17,44,1739,1550,9160,4340,500,500,68.0,68,20.6,14,6951,48,5.1788837485611685,Medium,1,1,-0.9873094056209313,-0.7752895170109221,-0.4994689411839057,-0.06550616831730077,1.0374853744153674,-0.20070658045054005,-0.2291946039516519,-1.7565250579131293,-0.4189723100864871,-0.9283307329438812,1.5760036933158947,-0.6263490551654358,-0.5284644765237004,0.3581403891754813,-0.3550176129230242
Wellesley College,Yes,2895,1249,579,80,96,2195,156,18345,5995,500,700,94.0,98,10.6,51,21409,91,6.048158040371684,High,2,1,0.05490751043285395,0.2704974884172681,2.1999983407607893,0.1709738900116242,-0.4675980676605612,1.7243817950358509,-0.2291946039516519,-1.09776212520345,1.5444826653483823,1.467641878959388,-0.8738990280930917,1.9107498885325442,1.9204222709752181,1.8150779933081982,-2.146084335696356
Wells College,Yes,318,240,130,40,85,416,19,14900,5550,600,500,93.0,98,8.3,42,13935,69,4.706599847677756,Medium,1,1,-1.7138432821428824,-1.4642685979670464,0.8591123720558882,-1.8150655120615597,-1.5775499650882299,1.0990167288974395,0.4496014388117547,-1.7565250579131293,1.4572396942508257,1.467641878959388,-1.5530655010797432,1.4214971999277994,1.1564636511325217,0.3581403891754813,0.0529849313881325
Wentworth Institute of Technology,Yes,1480,1257,452,6,25,2961,572,9850,6050,850,920,10.0,68,15.4,8,17858,64,5.663177817959691,Medium,1,1,0.06136941396507386,0.009699901680342994,-1.7978331880954055,0.45777309535354427,0.3419456575150521,-0.02018967835263675,1.7915241613760515,-0.550473254176688,-2.5199733693011925,-0.9283307329438812,0.38030884250552255,-1.310419180097965,1.619314106259667,0.3581403891754813,0.6965319014226851
Wesley College,Yes,980,807,350,10,25,872,448,9890,4674,500,1350,52.0,57,14.4,15,6243,84,5.417142982210856,Medium,1,1,-0.39399299013431993,-0.2702647819019641,-1.204141438433242,-0.8416717726840224,0.18166184939151506,-0.009983238659060829,-0.2291946039516519,0.23641393781517428,-1.3124058333016602,-1.481398373568703,0.1332649014169342,-0.5277223720549751,-0.8501481690884646,0.3581403891754813,0.5206590195920731
Wesleyan University,Yes,4772,1973,712,60,86,2714,27,19130,5600,1400,1400,90.0,94,12.1,39,16262,92,6.322956407121948,High,2,1,0.5105085856480546,0.4808122554662855,1.6144757210802636,0.3762501112999523,-1.4079726500278762,1.8558520901092599,3.8219628040698495,0.31220519615957604,1.2011418370759805,1.0656043502924986,-0.4618260387652622,1.2464286838639715,1.4518937216808274,1.8150779933081982,-2.2683897696783957
West Chester University of Penn.,No,6502,3539,1372,11,51,7484,1904,7844,4108,400,2000,76.0,79,15.3,16,6773,52,6.488105921634845,Low,0,0,1.0721560483327524,1.1054988705984363,-1.0845174670653988,1.2357243624571133,1.1897353146770404,-0.5714816336528199,-1.0385747644227592,1.066451766681205,0.1176563164912192,-0.20978440474634713,0.35589122750062535,-0.4323290036172367,-0.6044383805472404,-1.0987972149572356,-1.3783736353520624
West Liberty State College,No,1164,1062,478,12,25,2138,227,4470,2890,600,1210,33.0,33,16.3,10,4249,60,5.520732484405792,Low,0,0,-0.11020364421529474,0.06947392682514149,-0.9727316677869278,0.14485515166935267,-0.2444604301992909,-1.7618946999433829,0.4496014388117547,0.009474619732120822,-2.0624119657961333,-2.1983538567064675,0.5973594417391935,-1.060970526681064,-2.169094149685326,-1.0987972149572356,1.125394841458394
West Virginia Wesleyan College,Yes,1566,1400,483,28,55,1509,170,14200,3775,450,1100,58.0,81,16.4,42,8080,67,5.696316333655953,Medium,1,1,0.16998728613703862,0.08053884418559284,0.2564541555541443,-0.21558960617665887,-0.4172001723840956,0.960586212766258,-0.6142542984789047,-0.18659120673062196,-1.0054500100654609,-0.060091883356808096,0.621184811174139,1.4214971999277994,-0.10816158883636574,0.3581403891754813,1.0004116104086087
Western Carolina University,No,3224,2519,1057,11,31,5000,706,6390,2380,110,1622,67.0,78,14.6,9,6554,55,6.108188661370396,Low,0,0,0.748112435774553,0.8645963735034503,-1.0845174670653988,0.9166380559780783,0.48314881528904363,-1.032272349335928,-5.2909795308365135,0.6210434284801121,-0.48183437398018664,-0.28237352323745246,0.18319470580243435,-1.18236541463741,-0.7022476044658785,-1.0987972149572356,0.2339978015972519
Western Maryland College,Yes,1205,984,278,31,50,1071,98,14510,5340,500,1400,84.0,91,12.5,39,10026,60,5.541417064370684,Medium,1,1,-0.18850397148075118,-0.5319590398731038,0.42285937607467217,-0.5981516140813559,-0.7329188116093822,1.0224317911050393,-0.2291946039516519,0.31220519615957604,0.7142803580969322,0.7816568116943878,-0.3553625238528725,1.2464286838639715,0.43763052628166343,0.3581403891754813,0.47391448879567905
Western Michigan University,No,9167,7191,2738,24,53,15739,4278,6940,4100,500,1700,80.0,84,24.7,11,5983,55,6.667186603460348,Low,0,0,1.7238802520029566,1.6989596791397295,0.012544204192919739,1.7548564728566332,1.8198841403271333,-0.8505821161095759,-0.2291946039516519,0.720306207993199,0.4084666114840554,0.17590711389826053,2.437145473476329,-0.9453261344609437,-0.982801663533892,-1.0987972149572356,0.2551982299573495
Western New England College,Yes,1650,1471,409,7,21,1803,1116,8994,5500,498,2065,74.0,97,15.4,15,8409,59,5.726850984408588,Medium,1,1,0.21958808204338917,-0.09842666344061166,-1.6267810138219474,-0.028009453844680027,0.800670817894818,-0.24545987162525776,-0.24393845730708985,1.1350640321609018,-0.022123945179242006,1.3645882269351624,0.38030884250552255,-0.5277223720549751,-0.002343635009224178,0.3581403891754813,0.9835263152361438
Western State College of Colorado,No,2702,1623,604,7,24,2315,146,5918,3755,500,2050,76.0,79,19.4,4,4599,52,6.009432018607068,Low,0,0,0.3176789770508723,0.31403703329093924,-1.6267810138219474,0.2233542720935883,-0.5061565996033315,-1.1965774389721355,-0.2291946039516519,1.1194097737132809,0.1176563164912192,-0.20978440474634713,1.3116354267818913,-1.9198799308640517,-1.87483098235194,-1.0987972149572356,-0.994913966600848
Western Washington University,No,5548,3563,1549,30,71,8909,506,8124,4144,639,2385,75.0,89,22.7,10,7203,61,6.403860017014157,Low,0,0,1.07852095065797,1.2143228582816736,0.3687770077049723,1.3651309166625565,0.26103831822349455,-0.4893521933067248,0.6877886927823774,1.446154649064044,0.0472975055627926,0.6005650532112241,2.0246562536423705,-1.060970526681064,-0.42589407067700696,-1.0987972149572356,-0.7122974423053594
Westfield State College,No,3100,2150,825,3,20,3234,941,5542,3788,500,1300,75.0,79,15.7,20,4222,65,6.086369310016925,Low,0,0,0.5945221343152753,0.626621220715478,-2.4887995845903816,0.5387467147877405,0.680712606364767,-1.333739193520609,-0.2291946039516519,0.15797762173098692,0.0472975055627926,-0.20978440474634713,0.4531942340637835,-0.07789765626183243,-2.19334665205313,-1.0987972149572356,-0.3631018333855019
Westminster College MO,Yes,662,553,184,20,43,665,37,10720,4050,600,1650,66.0,70,12.5,20,7925,62,5.176065717707329,Medium,1,1,-0.7935487515014537,-1.024643179885815,-0.2637884142137955,-1.1799357327066184,-1.2508324265266675,0.1959444457720112,0.4496014388117547,0.6571749645449183,-0.5437597006270006,-0.8104772611976783,-0.3553625238528725,-0.07789765626183243,-0.16034886977513937,0.3581403891754813,0.6014569697444317
Westminster College,Yes,996,866,377,29,58,1411,72,12065,3615,430,685,62.0,78,12.5,41,8596,80,5.426948165042447,Medium,1,1,-0.32055127375587805,-0.18778117748487302,0.3133361961439693,-0.2882709563123119,-0.9022691057091234,0.5084675326989632,-0.778798320740619,-1.140668583645787,-0.7820953142680762,-0.28237352323745246,-0.3553625238528725,1.3638859589907049,0.055000124897344696,0.3581403891754813,0.8336225290520117
Westminster College of Salt Lake City,Yes,917,720,213,21,60,979,743,8820,4050,600,2025,68.0,83,10.5,34,7170,50,5.376792166907876,Medium,1,1,-0.5134828753060905,-0.846335178583432,-0.1910995085854955,-0.7032080691227859,0.517862761029771,-0.2929563256461898,0.4496014388117547,1.0930821131393202,-0.4189723100864871,0.09569733284866454,-0.9021518863751777,0.9383237726310382,-0.4390088877802553,0.3581403891754813,0.26012871918648317
Westmont College,No,950,713,351,42,72,1276,9,14320,5304,490,1410,77.0,77,14.9,17,8837,87,5.398286559166941,Medium,1,0,-0.5237605422245605,-0.2670805907577139,0.9459121453121655,-0.399144241600918,-1.9191497251245844,0.9846306621540174,-0.3034345775074199,0.3270621246195531,0.18895256078278097,-0.35347352257287784,0.25759334859915606,-0.3398815888114029,0.12612656938276154,0.3581403891754813,0.02447879335844554
Wheaton College IL,Yes,1432,920,548,56,84,2200,56,11480,4200,530,1400,81.0,83,12.7,40,11916,85,5.643771126211779,Medium,1,1,-0.2578779208856574,0.21339521088230512,1.4803479884652577,0.17322549729631329,-1.0365500942946195,0.37550535122871215,-0.013985659609939928,0.31220519615957604,0.4835133023364041,0.09569733284866454,-0.3026284436876273,1.3055390172857926,0.8306806420581826,0.3581403891754813,-0.7106329867864434
Westminster College PA,Yes,1738,1373,417,21,55,1335,30,18460,5970,700,850,92.0,96,13.2,41,22704,71,5.75710069671793,High,2,1,0.15041516670697416,-0.07734474211585456,-0.1910995085854955,-0.3490094388131012,-1.3559697713457746,1.7438698760769915,1.0360807080301793,-0.7100928488101287,1.3709352724803292,1.2632379969775114,-0.17218743851993448,1.3638859589907049,2.0117510161231538,1.8150779933081982,0.2929121243143854
Wheeling Jesuit College,Yes,903,755,213,15,49,971,305,10500,4545,600,600,66.0,71,14.1,27,7494,72,5.3674213561558135,Medium,1,1,-0.4636475457337879,-0.846335178583432,-0.6744109272506593,-0.712908877390994,-0.06284045653180402,0.1424118724317926,0.4496014388117547,-1.4016057556008417,-0.5437597006270006,-0.7494672137091747,0.0578612934555406,0.464466880638092,-0.3141256324189978,0.3581403891754813,0.6065889645180805
Whitman College,Yes,1861,998,359,45,77,1220,46,16670,4900,750,800,80.0,83,10.5,51,13198,72,5.796735383842241,High,2,1,-0.1739718598411319,-0.2419778454276312,1.0705183742130722,-0.44941542364369746,-1.1393532694354782,1.43096131592973,1.3023649764046783,-0.8317407990918487,0.4084666114840554,0.09569733284866454,-0.9021518863751777,1.9107498885325442,1.0464841311853101,1.8150779933081982,-1.4329500816081142
Whittier College,Yes,1681,1069,344,35,63,1235,30,16249,5699,500,1998,84.0,92,13.6,29,11778,52,5.73770050535274,High,2,1,-0.1034795259520159,-0.28959295080793046,0.6270233788095004,-0.43567819961886056,-1.3559697713457746,1.354189599847541,-0.2291946039516519,1.0643080452469704,0.7142803580969322,0.8746535950171559,-0.06921364143108587,0.605737985971725,0.8053115233502973,1.8150779933081982,-0.7550322887549393
Whitworth College,Yes,1121,926,372,43,70,1270,160,12660,4500,678,2424,80.0,80,16.9,20,8328,80,5.498181793756119,Medium,1,1,-0.2511581745550662,-0.20253144463050615,0.9881629366230471,-0.404400602071556,-0.45279577970094953,0.6394261943177687,0.913630836550878,1.4813871222605604,0.4084666114840554,-0.1356944211524122,0.7394742565334033,-0.07789765626183243,-0.02779684738002976,0.3581403891754813,0.5382006634542115
